所在地,緯度,経度
神奈川県川崎市多摩区菅仙谷3-17-2,35.6243416,139.5238633
神奈川県川崎市川崎区藤崎2-6-1,35.5276219,139.718988
神奈川県川崎市麻生区細山7-14,35.623458,139.5135239
神奈川県川崎市高津区上作延1122-7,35.5942476,139.5991126
神奈川県川崎市川崎区田島町15-4,35.5164342,139.7106927
神奈川県川崎市宮前区土橋1-20,35.5876084,139.5770208
神奈川県川崎市中原区井田3-44-10,35.5629582,139.6346093
神奈川県川崎市宮前区けやき平1-25,35.5943766,139.5750975
神奈川県川崎市麻生区東百合丘4-32-1,35.5984114,139.5223819
神奈川県川崎市高津区下作延4-10-1,35.6002461,139.6052016
神奈川県川崎市麻生区上麻生3-23-4,35.6018677,139.5033453
神奈川県川崎市川崎区江川1-7,35.5361102,139.7442864
神奈川県川崎市宮前区菅生6-31-3,35.5939522,139.5604437
神奈川県川崎市麻生区上麻生1-100-12,35.6013848,139.5069136
神奈川県川崎市麻生区白山1-1557-11ほか,35.5901713,139.5130467
神奈川県川崎市麻生区上麻生5-17-1,35.5910088,139.5027092
神奈川県川崎市宮前区有馬9-6-1,35.572819,139.5698561
神奈川県川崎市麻生区向原3-14-28,35.6195482,139.4988927
神奈川県川崎市中原区井田1-28-1,35.5624395,139.6420518
神奈川県川崎市川崎区塩浜3-13-1,35.5188318,139.7361261
神奈川県川崎市宮前区小台2-24,35.5827795,139.5821163
神奈川県川崎市川崎区小田栄1､渡田4､渡田新町3,35.5197158,139.6994338
神奈川県川崎市高津区梶ケ谷5-11-1,35.5837295,139.6078939
神奈川県川崎市中原区井田3-9-3,35.5639327,139.6377019
神奈川県川崎市中原区中丸子地内,35.5679896,139.6694446
神奈川県川崎市川崎区四谷下町15-1,35.5253119,139.7383121
神奈川県川崎市川崎区池上新町3-1-42,35.5220387,139.7339083
神奈川県川崎市川崎区殿町3-1,35.5404555,139.7493964
神奈川県川崎市麻生区白鳥2-10-2,35.6028719,139.4843745
神奈川県川崎市麻生区はるひ野3-5-2,35.6164788,139.4613575
神奈川県川崎市麻生区白鳥4-24-2,35.6060615,139.4885904
神奈川県川崎市麻生区百合丘2-10,35.6048553,139.5146373
神奈川県川崎市宮前区有馬4-15-1,35.5748986,139.5796107
神奈川県川崎市川崎区浅野町､南渡田町､池上町地内,35.5123905,139.725607
神奈川県川崎市多摩区三田1-26-14,35.6127258,139.542638
神奈川県川崎市麻生区下麻生2-23-1,35.581838,139.5114182
神奈川県川崎市中原区今井西町14-17,35.5742449,139.6491621
神奈川県川崎市中原区丸子通1-612-10,35.5829435,139.6647801
神奈川県川崎市中原区上小田中1-147-11,35.5931022,139.6305452
神奈川県川崎市中原区中丸子13-22,35.5717872,139.6628984
神奈川県川崎市中原区上平間1161-34,35.5562332,139.6780636
神奈川県川崎市中原区上新城1-5-2,35.5896095,139.6287722
神奈川県川崎市中原区市ノ坪386-8,35.5675479,139.6646942
神奈川県川崎市中原区木月4-31-28,35.5590493,139.6519543
神奈川県川崎市中原区下小田中5-9-6,35.5755151,139.635222
神奈川県川崎市中原区小杉3-1302,35.5751762,139.6573257
神奈川県川崎市中原区下新城3-1-1,35.5815087,139.6308992
神奈川県川崎市高津区蟹ヶ谷12-3,35.5621602,139.6300315
神奈川県川崎市高津区子母口119-12,35.5726636,139.6257019
神奈川県川崎市高津区久本2-4,35.5929027,139.6151741
神奈川県川崎市高津区蟹ケ谷246-5,35.5666087,139.6292145
神奈川県川崎市高津区梶ケ谷2-12-3,35.588928,139.6015204
神奈川県川崎市高津区下作延5-25-12,35.6031911,139.5986877
神奈川県川崎市高津区二子2-8,35.6058727,139.6198683
神奈川県川崎市高津区末長4-18-44,35.5918328,139.6266361
神奈川県川崎市高津区子母口826-29,35.5706016,139.629221
神奈川県川崎市高津区上作延833-31,35.5970567,139.5903713
神奈川県川崎市高津区坂戸3-5-7,35.5936799,139.6221788
神奈川県川崎市高津区諏訪1-19-11,35.6050494,139.6248302
神奈川県川崎市高津区北見方2-6,35.6007802,139.6289515
神奈川県川崎市高津区久本3-4,35.596906,139.6154069
神奈川県川崎市高津区久本3-5,35.597053,139.6168409
神奈川県川崎市高津区久地4-27-2,35.6096811,139.5984972
神奈川県川崎市高津区久地2-6-61,35.6126949,139.609034
神奈川県川崎市高津区北見方2-6-31,35.6007802,139.6289515
神奈川県川崎市高津区末長1-49-36,35.5926128,139.6026261
神奈川県川崎市高津区久末468-8,35.5617592,139.6176652
神奈川県川崎市高津区末長3-24-6,35.5891939,139.6198312
神奈川県川崎市高津区久末429-1,35.5615223,139.6170401
神奈川県川崎市高津区末長2-3-3,35.5923562,139.6140085
神奈川県川崎市高津区上作延139-23,35.6014176,139.5948156
神奈川県川崎市高津区宇奈根637-14,35.612974,139.6011632
神奈川県川崎市高津区久地853-87,35.6115245,139.6037653
神奈川県川崎市高津区末長1-23-9,35.5924558,139.6067555
神奈川県川崎市高津区蟹ヶ谷3-7,35.5641382,139.6289944
神奈川県川崎市高津区末長4-5-23,35.591786,139.6241079
神奈川県川崎市高津区千年1243-5,35.5836176,139.6174646
神奈川県川崎市高津区下作延2-20-9,35.5976746,139.6082094
神奈川県川崎市宮前区有馬8-19,35.5729253,139.5736771
神奈川県川崎市宮前区犬蔵2-5-1,35.5807063,139.564641
神奈川県川崎市宮前区犬蔵2-7-8,35.5802214,139.5633542
神奈川県川崎市宮前区宮崎4-1-101,35.5934557,139.58575
神奈川県川崎市宮前区土橋6-14-25,35.5898173,139.5704775
神奈川県川崎市宮前区東有馬2-9-20,35.576249,139.5934443
神奈川県川崎市宮前区野川3139-2,35.5737575,139.6184699
神奈川県川崎市宮前区鷺沼3-12-34,35.5803491,139.5667086
神奈川県川崎市宮前区東有馬5-31-8,35.5702962,139.5973352
神奈川県川崎市宮前区潮見台8-3,35.5934143,139.5283206
神奈川県川崎市宮前区西野川3-11-10,35.5703218,139.6029157
神奈川県川崎市宮前区菅生2-5-43,35.5974848,139.551391
神奈川県川崎市宮前区潮見台16-21,35.59208,139.5351592
神奈川県川崎市宮前区南平台6-1,35.592111,139.5697994
神奈川県川崎市宮前区土橋6-5-5,35.5901848,139.5722491
神奈川県川崎市宮前区野川2334-3,35.5737575,139.6184699
神奈川県川崎市宮前区土橋5-4-25,35.5906081,139.5676119
神奈川県川崎市宮前区菅生5-9-29,35.5943498,139.5571209
神奈川県川崎市宮前区犬蔵2-4017-6,35.5855974,139.5649208
神奈川県川崎市宮前区犬蔵2-1672-13,35.5855974,139.5649208
神奈川県川崎市宮前区平3-46-14,35.6028775,139.5693784
神奈川県川崎市宮前区東有馬2-2396-2,35.5772404,139.5916292
神奈川県川崎市宮前区平3-387-31､40,35.6028775,139.5693784
神奈川県川崎市宮前区野川本町3-17-6,35.5753571,139.6187697
神奈川県川崎市宮前区馬絹1-8-13,35.5827841,139.589601
神奈川県川崎市宮前区神木本町4-2203-4,35.5982048,139.5833902
神奈川県川崎市宮前区野川本町1-9-1,35.5797345,139.6113509
神奈川県川崎市宮前区梶ヶ谷1422-16,35.5796467,139.6041335
神奈川県川崎市宮前区野川2844-2,35.5737575,139.6184699
神奈川県川崎市宮前区野川2614-4,35.5737575,139.6184699
神奈川県川崎市宮前区犬蔵3-1283-30,35.5879335,139.5579167
神奈川県川崎市宮前区宮崎3-10-44,35.5912787,139.5903973
神奈川県川崎市宮前区神木本町4-205-17,35.5982048,139.5833902
神奈川県川崎市宮前区鷺沼4-14-34,35.5825476,139.56745
神奈川県川崎市宮前区菅生ヶ丘23-7-2,35.5961209,139.5411335
神奈川県川崎市宮前区土橋5-4-10,35.5907784,139.5679128
神奈川県川崎市多摩区宿河原4-17-11,35.6163821,139.5817182
神奈川県川崎市多摩区宿河原6-7-22,35.6122917,139.5879288
神奈川県川崎市多摩区菅城下17-19,35.6334922,139.5239793
神奈川県川崎市多摩区宿河原6-29-17,35.6102838,139.5869744
神奈川県川崎市多摩区枡形6-17,35.6154285,139.557678
神奈川県川崎市多摩区南生田2-28,35.6044433,139.5281587
神奈川県川崎市多摩区生田5-16,35.6191288,139.538978
神奈川県川崎市多摩区長沢2-9,35.5999469,139.5447067
神奈川県川崎市川崎区四谷下町19-16,35.5251329,139.7390772
神奈川県川崎市多摩区三田4-8-10,35.6092404,139.5417606
神奈川県川崎市多摩区菅仙谷1-6562-5,35.6302293,139.5235451
神奈川県川崎市川崎区南町6-1,35.5262329,139.6991657
神奈川県川崎市多摩区登戸2848-6,35.6150314,139.5678533
神奈川県川崎市川崎区江川2-15,35.5364397,139.7485181
神奈川県川崎市多摩区生田8-11,35.617425,139.545582
神奈川県川崎市川崎区江川2-10,35.5359921,139.7474002
神奈川県川崎市川崎区中瀬2-13,35.5371542,139.7289593
神奈川県川崎市多摩区三田1-1-18,35.6147713,139.5448774
神奈川県川崎市川崎区大島4-3-5,35.5244018,139.7138056
神奈川県川崎市多摩区枡形6-4042-6,35.6133577,139.5598269
神奈川県川崎市川崎区富士見1-2-4,35.5302419,139.7080605
神奈川県川崎市多摩区長沢2-8893-1,35.6011429,139.5451842
神奈川県川崎市川崎区殿町1-20-45,35.5390508,139.7454327
神奈川県川崎市川崎区大師河原1-4861-27,35.5389809,139.7358023
神奈川県川崎市幸区小向西町4-125地先,35.5452132,139.6863316
神奈川県川崎市麻生区下麻生3-4-1,35.575119,139.504697
神奈川県川崎市麻生区金程2-2-1,35.6105035,139.4977753
神奈川県川崎市麻生区高石3-1433-5,35.6137887,139.5197273
神奈川県川崎市麻生区高石6-24,35.602229,139.523386
神奈川県川崎市麻生区東百合丘3-26,35.5948672,139.5283973
神奈川県川崎市麻生区下麻生2-22-2,35.5820109,139.5100092
神奈川県川崎市幸区北加瀬2-1,35.5537848,139.6633849
神奈川県川崎市麻生区白鳥1-1,35.5994789,139.4868089
神奈川県川崎市幸区塚越3-484-5,35.5411472,139.6774988
神奈川県川崎市麻生区高石1-25,35.6112488,139.5173413
神奈川県川崎市幸区紺屋町14,35.5437278,139.6907486
神奈川県川崎市幸区中幸町3-26-45､46,35.5325717,139.6933909
神奈川県川崎市麻生区上麻生7-13,35.5816454,139.4999263
神奈川県川崎市麻生区百合丘2-5-2,35.6037363,139.5144384
神奈川県川崎市幸区塚越3-406-1,35.5423017,139.6783572
神奈川県川崎市麻生区細山7-12,35.6242136,139.5134443
神奈川県川崎市幸区塚越4-345-15,35.5420311,139.6815561
神奈川県川崎市麻生区王禅寺西8-22,35.5845565,139.5035838
神奈川県川崎市幸区小向仲野町14-10,35.5498576,139.695445
神奈川県川崎市麻生区細山5-27,35.620002,139.5170232
神奈川県川崎市幸区戸手本町2-411-2,35.5405955,139.6867005
神奈川県川崎市麻生区栗木台4-9-37,35.6099969,139.4768734
神奈川県川崎市幸区東古市場118-4,35.5518338,139.6869378
神奈川県川崎市麻生区白鳥1-9-13,35.600929,139.4882256
神奈川県川崎市幸区戸手4-11-2,35.5426632,139.6972001
神奈川県川崎市麻生区栗木台5-12-1,35.6104694,139.4780854
神奈川県川崎市幸区小倉2-11-30,35.5426978,139.6682746
神奈川県川崎市麻生区栗木台1-9-7,35.606238,139.4774496
神奈川県川崎市幸区古市場1786-21,35.550656,139.6837652
神奈川県川崎市麻生区栗平2-4-29,35.6078331,139.4826755
神奈川県川崎市幸区新川崎1-1,35.546896,139.6700028
神奈川県川崎市麻生区栗木台3-3-1,35.6113785,139.4755708
神奈川県川崎市幸区北加瀬2-80-4,35.5526009,139.6611525
神奈川県川崎市麻生区はるひ野1-15-3,35.6177466,139.4678932
神奈川県川崎市麻生区王禅寺東2-1406-13,35.5914963,139.5184547
神奈川県川崎市幸区東小倉6-30,35.5452348,139.6760232
神奈川県川崎市麻生区片平5-22-16,35.5985595,139.4902756
神奈川県川崎市麻生区栗平2-8-16,35.6086924,139.4826755
神奈川県川崎市麻生区上麻生3-2-3,35.600446,139.5062078
神奈川県川崎市麻生区高石3-1497-6,35.6137887,139.5197273
神奈川県川崎市麻生区はるひ野2-33-3,35.6164534,139.464367
神奈川県川崎市麻生区百合丘3-22-2,35.6025881,139.5182175
神奈川県川崎市麻生区百合丘3-21-2,35.6018794,139.5185632
神奈川県川崎市麻生区栗平2-7-23,35.6088701,139.4815468
神奈川県川崎市麻生区東百合丘1-7052-6,35.6019727,139.5273632
神奈川県川崎市麻生区白鳥3-3-52,35.6052259,139.4833114
神奈川県川崎市麻生区片平7-8-15,35.5992558,139.485239
神奈川県川崎市麻生区片平8-7,35.6005534,139.482914
神奈川県川崎市麻生区片平6-2-4,35.5952031,139.4902271
神奈川県川崎市麻生区片平5-600-13,35.596745,139.4917375
神奈川県川崎市麻生区王禅寺字志村谷353-1,35.5852111,139.5241814
神奈川県川崎市麻生区黒川317-6,35.6128695,139.4691144
神奈川県川崎市麻生区白鳥3-3-41,35.6052259,139.4833114
神奈川県川崎市麻生区上麻生7-274-1,35.5820063,139.5006419
神奈川県川崎市麻生区王禅寺西7-2003-8,35.5869876,139.5044585
神奈川県川崎市麻生区百合丘3-12-2,35.6010889,139.5197715
神奈川県川崎市麻生区王禅寺西7-2011-6,35.5869876,139.5044585
神奈川県川崎市麻生区栗平2-13-41,35.6088838,139.4808474
神奈川県川崎市麻生区王禅寺西7-2003-35,35.5869876,139.5044585
神奈川県川崎市麻生区片平4-2149-1,35.5922783,139.4891937
神奈川県川崎市麻生区はるひ野5-11-1,35.621332,139.4638406
神奈川県川崎市麻生区王禅寺西5-2271-8,35.5926009,139.507003
神奈川県川崎市麻生区はるひ野1-8,35.6154764,139.4690057
神奈川県川崎市麻生区細山4-640-56,35.6203857,139.5133648
神奈川県川崎市麻生区千代ヶ丘6-2-160,35.6147209,139.5105114
神奈川県川崎市麻生区麻生区片平6-3-18,35.5964236,139.4899259
神奈川県川崎市麻生区片平2-27-1､13,35.592224,139.4983163
神奈川県川崎市麻生区上麻生5-1347-6,35.5791911,139.5074602
神奈川県川崎市中原区苅宿101-2ほか,35.5613464,139.6643416
神奈川県川崎市麻生区片平4-2184-13,35.5922783,139.4891937
神奈川県川崎市麻生区はるひ野5-14,35.6224356,139.4616158
神奈川県川崎市中原区新丸子町964-3,35.5791151,139.6612837
神奈川県川崎市中原区中丸子178-5,35.5697861,139.6631579
神奈川県川崎市中原区市ノ坪410-40,35.5662513,139.6663677
神奈川県川崎市中原区下沼部1949-8,35.5745149,139.669836
神奈川県川崎市中原区市ノ坪410-76,35.5668387,139.6667137
神奈川県川崎市中原区宮内3-431-10,35.5907109,139.6445716
神奈川県川崎市幸区新川崎7,35.5459519,139.6719797
神奈川県川崎市幸区南加瀬1-2-1,35.5491507,139.6652142
神奈川県川崎市高津区久地20､宇奈根地内,35.6099366,139.6082375
神奈川県川崎市高津区宇奈根､久地2地内,35.6119898,139.6133356
神奈川県川崎市高津区瀬田地内,35.6082612,139.6254456
神奈川県川崎市高津区久地2地内,35.6119898,139.6133356
神奈川県川崎市高津区二子1地内,35.6096503,139.6203463
神奈川県川崎市高津区北見方2地内,35.6008174,139.6311827
神奈川県川崎市高津区下野毛1地内,35.5984752,139.6381955
神奈川県川崎市高津区諏訪2､瀬田地内,35.6052112,139.6292703
神奈川県川崎市多摩区菅野戸呂地内,35.64019,139.5311815
神奈川県川崎市多摩区中野島5地内,35.6320163,139.5591902
神奈川県川崎市川崎区中瀬1地内,35.5410006,139.7281611
神奈川県川崎市川崎区大師河原地内,35.540497,139.7383786
神奈川県川崎市川崎区殿町1地内,35.5402447,139.7434881
神奈川県川崎市川崎区鈴木町地内,35.5389535,139.723053
神奈川県川崎市幸区古市場地内,35.55449,139.6873087
神奈川県川崎市幸区小向地内,35.5527192,139.7000721
神奈川県川崎市幸区古市場地内,35.55449,139.6873087
神奈川県川崎市幸区小向地内,35.5527192,139.7000721
神奈川県川崎市中原区等々力地内,35.5883664,139.651586
神奈川県川崎市中原区上丸子八幡町地内,35.5827213,139.667531
神奈川県川崎市中原区等々力､上丸子天神町地内,35.586606,139.6643416
神奈川県川崎市中原区上平間地内,35.5595802,139.6771
神奈川県川崎市中原区等々力､宮内地内,35.5883664,139.651586
